,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
268,N/A,N/A,jec,N/A,N/A,N/A,N/A,N/A,16.79,17.45,0.44,1.29,2.61,5.02,4.82,1.5,98.48,5680000000.0,5760000000.0,12.83,1.57,0.45,7.22,0.45,2069999999.9999998,1.5,334450000.0,2.54,6.80,3.80,670080000.0,5.22,750940000.0,1.65,34.28,44.28,1.5,2.20,85.00,3840000.0,2.90,3.00,3870000.0,N/A
269,N/A,N/A,jnj,N/A,N/A,N/A,N/A,N/A,26.90,17.48,3.71,3.96,21.96,28.44,10.02,1.5,26.40,277050000000.0,262720000000.00003,15.33,2.70,3.53,10.50,3.53,51580000000.0,1.5,16320000000.0,5.70,28.40,0.60,33090000000.000004,11.90,18760000000.0,2.36,25.06,99.64,1.5,0.01,67.30,29820000.0,3.50,1.10,27350000.0,N/A
270,N/A,N/A,jnpr,N/A,N/A,N/A,N/A,N/A,27.42,N/A,1.98,1.90,7.23,13.81,4.26,1.5,10.12,9190000000.0,8570000000.0,12.21,1.27,1.85,10.49,1.85,2860000000.0,1.5,334300000.0,0.73,N/A,13.50,1970000000.0,4.85,1350000000.0,1.94,11.82,22.58,1.5,2.95,94.00,11210000.0,2.40,2.40,10970000.0,N/A
271,N/A,N/A,joy,N/A,N/A,N/A,N/A,N/A,47.71,12.77,1.04,1.41,8.39,13.41,5.64,1.5,36.79,3800000000.0,4930000000.0,13.15,1.74,1.35,7.92,1.35,1110000000.0,1.5,305770000.0,3.06,51.70,16.10,152330000.0,1.56,1280000000.0,2.31,27.59,39.05,1.5,0.53,111.50,13480000.0,7.20,13.90,12650000.0,N/A
272,N/A,N/A,jpm,N/A,N/A,N/A,N/A,N/A,N/A,11.44,2.45,1.05,23.90,35.90,0.87,1.5,24.20,224790000000.0,203830000000.0,9.37,1.29,2.24,N/A,2.24,91070000000.0,1.5,20090000000.0,5.29,6.60,6.00,1.12,300.89,688980000000.0,N/A,57.08,60.52,1.5,0.53,75.80,36200000.0,2.30,1.00,34610000.0,N/A
273,N/A,N/A,jwn,N/A,N/A,N/A,N/A,N/A,128.32,21.49,1.12,6.20,5.33,9.66,9.15,1.5,71.08,15220000000.0,17530000000.0,N/A,N/A,1.30,9.67,1.30,5100000000.0,1.5,720000000.0,3.72,4.90,8.90,827000000.0,4.34,3130000000.0,1.87,12.84,79.96,1.5,26.23,57.70,3950000.0,2.40,2.80,3890000.0,N/A
274,N/A,N/A,k,N/A,N/A,N/A,N/A,N/A,258.51,37.93,1.62,8.45,4.34,9.34,5.56,1.5,40.73,23670000000.0,30600000000.0,17.33,4.18,2.10,16.40,2.10,5060000000.0,1.5,632000000.0,1.75,N/A,0.40,443000000.0,1.24,7370000000.0,0.77,7.83,66.38,1.5,0.27,72.60,7750000.0,3.30,3.10,6270000.0,N/A
275,N/A,N/A,key,N/A,N/A,N/A,N/A,N/A,N/A,14.31,3.00,1.19,22.33,33.99,1.01,1.5,4.63,12190000000.0,19750000000.0,11.31,1.31,4.90,N/A,4.90,N/A,1.5,917000000.0,1.00,10.00,1.00,2020000000.0,2.36,9660000000.0,N/A,11.91,14.25,1.5,0.24,82.10,9990000.0,1.10,1.10,10560000.0,N/A
276,N/A,N/A,kim,N/A,N/A,N/A,N/A,N/A,92.53,29.90,10.92,2.28,42.53,36.06,2.25,1.5,2.44,10980000000.0,15410000000.0,17.17,3.95,15.46,24.96,15.46,735280000.0,1.5,312970000.0,0.89,14.30,18.60,187320000.0,0.45,4620000000.0,0.31,11.59,26.61,1.5,2.96,95.40,9970000.0,3.80,N/A,9820000.0,N/A
277,N/A,N/A,klac,N/A,N/A,N/A,N/A,N/A,539.09,22.79,3.26,15.60,14.72,24.48,8.46,1.5,17.47,9450000000.0,10330000000.0,13.54,2.93,3.58,13.09,3.58,1700000000.0,1.5,424810000.0,2.55,85.40,4.10,2370000000.0,14.55,3250000000.0,4.29,3.70,58.09,1.5,0.27,95.90,4280000.0,3.70,2.90,4200000.0,N/A
278,N/A,N/A,kmb,N/A,N/A,N/A,N/A,N/A,703.50,26.48,1.98,53.53,7.74,17.02,12.18,1.5,52.67,39110000000.0,45350000000.0,17.46,2.70,2.30,10.75,2.30,6680000000.0,1.5,1480000000.0,4.04,N/A,N/A,789000000.0,2.16,7030000000.0,0.89,2.00,107.02,1.5,0.38,70.90,4430000.0,3.00,1.20,3980000.0,N/A
279,N/A,N/A,kmi,N/A,N/A,N/A,N/A,N/A,124.95,46.88,5.50,2.62,6.32,27.64,3.54,1.5,14.27,88870000000.0,131419999999.99998,40.90,11.16,8.10,20.14,8.10,7790000000.0,1.5,1020000000.0,0.89,62.70,2.00,458000000.0,0.22,43020000000.0,0.59,15.98,41.72,1.5,35.16,51.10,66319999.99999999,7.80,3.80,71820000.0,N/A
280,N/A,N/A,kmx,N/A,N/A,N/A,N/A,N/A,277.04,30.08,1.01,4.53,3.90,6.40,4.70,1.5,64.82,15690000000.0,24320000000.0,22.65,1.64,1.71,23.83,1.71,1650000000.0,1.5,553430000.0,2.48,22.20,15.50,190070000.0,0.91,8820000000.0,2.77,15.09,74.73,1.5,0.48,100.40,14710000.0,11.50,N/A,13920000.0,N/A
281,N/A,N/A,ko,N/A,N/A,N/A,N/A,N/A,136.72,25.42,3.86,5.86,15.43,23.63,7.46,1.5,10.49,177620000000.0,197710000000.0,19.19,4.22,4.30,15.40,4.30,28110000000.0,1.5,7100000000.0,1.60,55.00,1.50,21690000000.0,4.97,41780000000.0,1.02,6.95,40.68,1.5,0.56,59.80,36730000.0,2.50,0.90,32400000.0,N/A
282,N/A,N/A,kr,N/A,N/A,N/A,N/A,N/A,214.19,22.42,0.34,6.86,1.59,2.93,6.63,1.5,221.36,37490000000.0,48950000000.0,N/A,N/A,0.45,9.48,0.45,20240000000.0,1.5,1710000000.0,3.44,22.70,8.50,268000000.0,0.55,11660000000.0,0.78,11.20,77.13,1.5,6.11,83.50,8350000.0,1.60,N/A,7940000.0,N/A
283,N/A,N/A,krft,N/A,N/A,N/A,N/A,N/A,229.83,51.12,2.93,12.20,5.73,10.96,5.41,1.5,30.70,52300000000.0,61040000000.0,25.63,6.20,3.35,25.65,3.35,4840000000.0,1.5,1040000000.0,1.74,N/A,2.20,1290000000.0,2.20,10030000000.0,1.00,7.43,88.95,1.5,0.20,70.00,8420000.0,2.90,1.40,8500000.0,N/A
284,N/A,N/A,kss,N/A,N/A,N/A,N/A,N/A,79.47,18.65,0.83,2.62,4.56,8.88,7.33,1.5,93.71,16040000000.0,19390000000.0,15.78,2.62,1.02,7.53,1.02,6920000000.0,1.5,867000000.0,4.24,10.50,3.90,1410000000.0,6.94,4760000000.0,1.99,29.81,79.07,1.5,3.07,101.20,24480000.0,8.00,12.20,23350000.0,N/A
285,N/A,N/A,ksu,N/A,N/A,N/A,N/A,N/A,56.98,23.08,4.41,3.03,19.50,32.88,6.82,1.5,23.39,11590000000.0,13570000000.0,17.68,1.50,5.27,12.27,5.27,1700000000.0,1.5,502400000.0,4.55,23.90,4.40,348000000.0,3.15,2320000000.0,0.91,33.96,105.00,1.5,1.23,90.90,3220000.0,4.70,N/A,2950000.0,N/A
286,N/A,N/A,l,N/A,N/A,N/A,N/A,N/A,43.28,26.60,1.05,0.78,4.13,17.91,2.02,1.5,37.48,15360000000.0,19020000000.0,N/A,N/A,1.33,5.49,1.33,8730000000.0,1.5,982000000.0,1.55,N/A,7.10,7000000000.0,18.77,10670000000.0,0.53,51.70,41.15,1.5,21.29,17.70,2470000.0,2.40,0.80,2630000.0,N/A
287,N/A,N/A,leg,N/A,N/A,N/A,N/A,N/A,83.85,67.15,1.67,5.48,2.59,8.49,6.42,1.5,26.75,6350000000.0,6990000000.0,N/A,N/A,1.85,16.23,1.85,790400000.0,1.5,222000000.0,0.68,267.90,11.00,332800000.0,2.41,968400000.0,1.44,8.32,45.93,1.5,1.98,75.10,6780000.0,6.90,5.00,6280000.0,N/A
288,N/A,N/A,len,N/A,N/A,N/A,N/A,N/A,114.59,18.03,1.32,2.20,8.38,11.62,N/A,1.5,39.82,10910000000.0,15730000000.0,14.90,1.32,1.95,16.10,1.95,1440000000.0,1.5,667970000.0,2.95,47.20,20.60,1190000000.0,5.81,6020000000.0,N/A,23.54,53.19,1.5,2.71,N/A,27420000.0,10.90,16.20,29460000.0,N/A
289,N/A,N/A,lh,N/A,N/A,N/A,N/A,N/A,106.75,21.19,2.10,3.78,8.50,15.98,8.42,1.5,70.89,12560000000.0,15010000000.0,14.59,1.66,2.50,12.85,2.50,2200000000.0,1.5,511200000.0,5.91,5.30,5.30,580000000.0,5.78,3030000000.0,1.73,33.34,125.21,1.5,0.35,103.50,3830000.0,2.70,5.10,4680000.0,N/A
290,N/A,N/A,lll,N/A,N/A,N/A,N/A,N/A,73.51,16.53,0.85,1.94,5.48,9.20,5.01,1.5,141.97,10310000000.0,13810000000.0,14.95,N/A,1.14,10.31,1.14,1080000000.0,1.5,664000000.0,7.56,9.70,0.80,442000000.0,5.36,3940000000.0,1.88,64.42,124.99,1.5,0.65,87.20,613.06,1.10,0.70,556.40,N/A
291,N/A,N/A,lltc,N/A,N/A,N/A,N/A,N/A,N/A,22.62,7.68,7.66,34.82,46.27,20.78,1.5,5.91,11030000000.0,9960000000.0,N/A,N/A,6.93,13.88,6.93,1050000000.0,1.5,500400000.0,2.04,18.00,5.40,1070000000.0000001,4.49,0.00,8.37,6.02,46.12,1.5,0.92,95.80,12180000.0,6.00,5.00,13380000.0,N/A
292,N/A,N/A,lly,N/A,N/A,N/A,N/A,N/A,53.33,31.95,3.87,4.94,12.19,16.97,5.75,1.5,18.33,75560000000.0,78840000000.0,19.90,4.92,4.02,16.75,4.02,14680000000.0,1.5,2390000000.0,2.23,41.10,11.80,4930000000.0,4.65,8210000000.000001,1.09,14.49,71.24,1.5,12.11,63.50,19690000.0,5.40,2.00,20150000.0,N/A
293,N/A,N/A,lm,N/A,N/A,N/A,N/A,N/A,23.01,29.22,2.22,1.37,7.97,19.43,4.84,1.5,24.00,6260000000.0,6170000000.0,16.79,1.51,2.21,10.34,2.21,2690000000.0,1.5,223070000.0,1.90,5.70,0.20,1150000000.0,10.21,1060000000.0,2.55,40.19,55.58,1.5,0.78,94.10,4080000.0,5.30,4.60,3970000.0,N/A
294,N/A,N/A,lmt,N/A,N/A,N/A,N/A,N/A,181.44,17.73,1.37,18.36,7.93,11.77,9.16,1.5,143.94,62400000000.0,67120000000.00001,16.01,2.02,1.47,10.90,1.47,5260000000.0,1.5,3610000000.0,11.21,85.20,8.60,1450000000.0,4.61,6170000000.0,1.11,10.83,198.72,1.5,0.10,86.10,3000000.0,2.40,1.10,3060000.0,N/A
295,N/A,N/A,lnc,N/A,N/A,N/A,N/A,N/A,38.50,10.14,1.08,0.93,11.18,16.70,0.58,1.5,51.96,14730000000.0,14810000000.0,8.47,0.99,1.09,6.53,1.09,4800000000.0,1.5,1510000000.0,5.67,0.90,18.10,5980000000.0,23.34,6060000000.0,6.53,61.35,57.46,1.5,0.32,88.10,6490000.0,2.70,2.50,6940000.0,N/A
296,N/A,N/A,lo,N/A,N/A,N/A,N/A,N/A,N/A,21.11,4.80,N/A,23.50,44.93,40.28,1.5,14.03,24930000000.0,26860000000.0,N/A,2.01,5.32,11.47,5.32,2740000000.0,1.5,1180000000.0,3.28,16.00,2.50,1630000000.0,4.54,3560000000.0,1.66,6.06,69.25,1.5,0.26,95.20,4990000.0,1.70,1.50,4700000.0,N/A
297,N/A,N/A,low,N/A,N/A,N/A,N/A,N/A,114.04,27.62,1.27,7.16,4.80,8.60,9.36,1.5,56.91,71850000000.0,82000000000.0,N/A,1.24,1.46,12.77,1.46,18480000000.0,1.5,2680000000.0,2.71,47.10,7.60,591000000.0,0.62,11370000000.0,1.08,10.38,74.84,1.5,0.17,77.60,12960000.0,2.70,1.30,8400000.0,N/A
298,N/A,N/A,lrcx,N/A,N/A,N/A,N/A,N/A,30.64,17.53,2.30,2.24,14.73,16.04,6.22,1.5,29.70,11270000000.0,9920000000.0,12.43,0.76,2.04,9.34,2.04,2009999999.9999998,1.5,715810000.0,4.04,18.80,10.40,2880000000.0,18.10,1530000000.0,2.88,31.39,70.75,1.5,0.26,96.70,8450000.0,5.60,5.80,8680000.0,N/A
299,N/A,N/A,luk,N/A,N/A,N/A,N/A,N/A,210.79,41.94,0.66,0.80,1.69,10.54,1.62,1.5,33.15,8240000000.0,6870000000.0,N/A,N/A,0.56,4.77,0.56,2660000000.0,1.5,215770000.0,0.54,N/A,7.00,23890000000.0,65.16,22520000000.0,1.37,28.03,22.48,1.5,13.09,63.10,7180000.0,6.20,N/A,7040000.0,N/A
300,N/A,N/A,luv,N/A,N/A,N/A,N/A,N/A,40.64,26.17,1.58,4.33,6.11,12.64,7.43,1.5,27.08,28970000000.0,28740000000.0,11.46,0.42,1.55,9.07,1.55,10930000000.0,1.5,1140000000.0,1.64,10.40,4.50,2990000000.0,4.42,2750000000.0,0.74,10.03,42.86,1.5,0.13,82.60,12600000.0,1.90,N/A,12430000.0,N/A
301,N/A,N/A,lyb,N/A,N/A,N/A,N/A,N/A,85.18,11.01,0.93,5.19,9.15,12.58,13.90,1.5,88.05,41980000000.0,46460000000.0,9.99,1.21,1.02,6.93,1.02,6670000000.0,1.5,4170000000.0,7.99,32.50,7.60,2620000000.0,5.50,7110000000.0,2.14,17.07,87.98,1.5,17.60,77.50,9660000.0,2.40,2.50,10270000.0,N/A
302,N/A,N/A,m,N/A,N/A,N/A,N/A,N/A,136.50,16.08,0.79,4.15,5.43,10.08,8.22,1.5,79.12,23110000000.0,28200000000.0,N/A,N/A,1.00,7.29,1.00,11210000000.0,1.5,1530000000.0,4.22,2.20,1.80,2250000000.0,6.59,7340000000.0,1.57,15.79,67.85,1.5,0.28,90.30,14080000.0,3.40,3.80,13300000.0,N/A
303,N/A,N/A,ma,N/A,N/A,N/A,N/A,N/A,22.49,28.07,10.52,14.72,38.18,53.90,21.58,1.5,8.13,99950000000.0,95180000000.0,20.87,1.50,10.05,17.54,10.05,9470000000.0,1.5,3620000000.0,3.10,28.60,13.60,6300000000.0,5.49,1540000000.0,1.77,5.89,87.03,1.5,10.66,78.50,18580000.0,3.50,1.90,14820000.0,N/A
304,N/A,N/A,mac,N/A,N/A,N/A,N/A,N/A,104.18,7.72,10.77,2.21,129.63,26.49,1.73,1.5,8.08,12760000000.0,18960000000.0,19.48,3.07,16.40,27.68,16.40,663320000.0,1.5,1500000000.0,10.45,886.50,11.30,84910000.0,0.54,6290000000.0,0.36,35.65,80.66,1.5,0.64,105.00,1930000.0,1.30,1.60,1650000.0,N/A
305,N/A,N/A,mar,N/A,N/A,N/A,N/A,N/A,N/A,31.56,8.10,N/A,27.47,43.38,10.88,1.5,9.46,22160000000.0,25840000000.0,21.55,1.30,9.43,19.77,9.43,1970000000.0,1.5,753000000.0,2.54,30.50,8.80,104000000.0,0.38,3780000000.0,0.63,7.86,80.15,1.5,24.02,62.20,13540000.0,7.10,6.20,13550000.0,N/A
306,N/A,N/A,mas,N/A,N/A,N/A,N/A,N/A,303.55,11.20,1.07,9.73,10.05,9.82,7.41,1.5,24.42,9300000000.0,11040000000.0,17.17,0.98,1.30,11.01,1.30,2390000000.0,1.5,844000000.0,2.38,N/A,N/A,1690000000.0,4.83,3420000000.0,1.75,2.68,26.62,1.5,1.75,85.80,12200000.0,4.20,3.50,9860000.0,N/A
307,N/A,N/A,mat,N/A,N/A,N/A,N/A,N/A,71.21,15.62,1.30,2.65,8.28,12.18,6.97,1.5,17.77,7660000000.0,8790000000.0,14.16,2.71,1.46,8.95,1.46,3000000000.0,1.5,494850000.0,1.45,59.40,5.60,971650000.0,2.87,2100000000.0,2.93,8.72,22.65,1.5,0.33,96.50,32610000.0,7.20,9.60,32140000.0,N/A
308,N/A,N/A,mcd,N/A,N/A,N/A,N/A,N/A,116.68,19.88,3.37,7.21,17.34,29.04,14.05,1.5,27.99,92100000000.0,105020000000.0,18.01,3.20,3.83,10.93,3.83,10460000000.0,1.5,4760000000.0,4.82,21.40,7.30,2080000000.0,2.17,15000000000.0,1.52,13.35,95.83,1.5,0.04,65.30,15770000.0,1.80,1.60,14460000.0,N/A
309,N/A,N/A,mchp,N/A,N/A,N/A,N/A,N/A,59.57,28.21,4.64,4.31,18.17,22.46,6.82,1.5,10.47,9710000000.0,9940000000.0,N/A,N/A,4.74,13.78,4.74,1130000000.0,1.5,381100000.0,1.71,18.40,9.60,1120000000.0,5.57,1360000000.0,5.05,11.20,48.18,1.5,2.61,102.20,21170000.0,7.40,12.20,23870000.0,N/A
310,N/A,N/A,mck,N/A,N/A,N/A,N/A,N/A,97.90,30.64,0.30,5.69,0.99,1.71,4.05,1.5,751.87,52050000000.0,57850000000.0,17.77,N/A,0.33,14.76,0.33,8310000000.000001,1.5,1720000000.0,7.30,626.20,36.90,4590000000.0,19.70,10390000000.0,1.13,39.15,223.52,1.5,0.29,86.30,1400000.0,1.70,0.60,1580000.0,N/A
311,N/A,N/A,mco,N/A,N/A,N/A,N/A,N/A,937.76,22.71,6.35,N/A,29.65,43.17,19.85,1.5,15.83,21220000000.0,22090000000.0,20.02,1.76,6.63,14.39,6.63,2400000000.0,1.5,988700000.0,4.61,14.30,12.60,1680000000.0,8.28,2550000000.0,2.24,0.92,104.70,1.5,5.47,90.70,5730000.0,5.40,3.20,5540000.0,N/A
312,N/A,N/A,mcp,N/A,N/A,N/A,N/A,N/A,195.49,N/A,0.23,0.13,127.19,45.88,4.89,1.5,2.11,112020000.0,1470000000.0,N/A,N/A,3.10,15.56,3.10,99590000.0,1.5,607780000.0,2.70,N/A,6.10,211680000.0,0.76,1570000000.0,4.13,3.07,0.40,1.5,29.05,35.90,57110000.0,11.60,31.40,57850000.0,N/A
313,N/A,N/A,mdlz,N/A,N/A,N/A,N/A,N/A,60.25,28.62,1.75,2.18,6.38,11.60,3.56,1.5,20.25,60420000000.0,75500000000.0,18.32,2.42,2.21,15.01,2.21,12600000000.0,1.5,2180000000.0,1.28,N/A,N/A,1700000000.0,1.03,16780000000.000002,0.84,16.68,36.63,1.5,0.18,77.60,11880000.0,1.20,0.70,9760000.0,N/A
314,N/A,N/A,mdt,N/A,N/A,N/A,N/A,N/A,143.26,24.68,4.30,3.71,17.94,27.92,6.57,1.5,17.59,75620000000.0,73360000000.0,N/A,N/A,4.21,12.86,4.21,12670000000.0,1.5,3120000000.0,3.12,28.20,3.70,31160000000.0,31.67,28900000000.0,6.80,20.50,76.87,1.5,0.05,55.60,12130000.0,1.90,1.40,15400000.0,N/A
315,N/A,N/A,met,N/A,N/A,N/A,N/A,N/A,84.58,9.43,0.77,0.79,8.47,15.12,0.79,1.5,65.98,57100000000.0,90160000000.0,N/A,1.21,1.21,7.66,1.21,34210000000.0,1.5,6190000000.0,5.42,67.50,3.20,29140000000.0,25.74,61460000000.0,1.30,63.65,51.10,1.5,16.65,75.80,16629999.999999998,2.70,1.80,16670000.000000002,N/A
316,N/A,N/A,mgm,N/A,N/A,N/A,N/A,N/A,185.72,N/A,1.06,2.51,1.55,13.41,3.08,1.5,19.76,10480000000.0,22370000000.0,33.34,4.45,2.31,10.57,2.31,3710000000.0,1.5,149870000.0,0.31,N/A,5.50,2280000000.0,4.65,14170000000.0,0.89,8.33,21.34,1.5,23.97,68.20,36090000.0,2.70,9.00,35700000.0,N/A
317,N/A,N/A,mhfi,N/A,N/A,N/A,N/A,N/A,59.23,N/A,5.68,58.48,2.28,35.97,17.70,1.5,18.60,28570000000.0,26870000000.0,20.89,1.64,5.32,13.77,5.32,5050000000.0,1.5,293000000.0,0.42,N/A,7.00,2500000000.0,9.14,799000000.0,1.00,1.79,104.46,1.5,2.68,84.10,3070000.0,1.90,1.20,3030000.0,N/A
318,N/A,N/A,mjn,N/A,N/A,N/A,N/A,N/A,232.21,29.13,4.64,35.63,16.32,22.14,16.83,1.5,21.82,20860000000.0,21070000000.0,N/A,N/A,4.78,19.74,4.78,2710000000.0,1.5,718500000.0,3.54,3.90,3.20,1300000000.0,6.42,1510000000.0,2.00,2.84,103.11,1.5,0.22,91.80,2790000.0,3.30,1.40,2320000.0,N/A
319,N/A,N/A,mkc,N/A,N/A,N/A,N/A,N/A,77.65,23.47,2.31,5.46,10.00,14.24,8.79,1.5,32.98,9860000000.0,11060000000.0,20.50,3.00,2.60,16.08,2.60,1730000000.0,1.5,425900000.0,3.28,14.50,1.70,86700000.0,0.68,1320000000.0,1.07,13.96,76.86,1.5,0.24,83.10,9230000.0,20.10,N/A,9100000.0,N/A
320,N/A,N/A,mmc,N/A,N/A,N/A,N/A,N/A,47.48,21.29,2.34,4.30,11.31,17.77,8.26,1.5,23.76,30470000000.0,31900000000.0,16.54,1.54,2.46,11.86,2.46,12950000000.0,1.5,1440000000.0,2.66,3.00,4.20,1960000000.0,3.63,3390000000.0,1.63,13.06,56.56,1.5,0.14,86.30,4840000.0,2.40,0.90,3480000.0,N/A
321,N/A,N/A,mmm,N/A,N/A,N/A,N/A,N/A,52.47,21.74,3.24,7.87,15.58,22.42,13.76,1.5,49.02,103340000000.0,107710000000.0,18.15,2.10,3.39,12.61,3.39,15370000000.0,1.5,4960000000.0,7.49,6.90,2.00,2520000000.0,3.98,6900000000.0,1.96,20.64,162.80,1.5,0.03,70.00,7730000.0,4.00,1.30,7690000.0,N/A
322,N/A,N/A,mnst,N/A,N/A,N/A,N/A,N/A,N/A,48.97,9.43,15.13,19.60,30.23,27.72,1.5,14.74,23060000000.0,21910000000.0,33.66,2.05,8.89,28.43,8.89,1340000000.0,1.5,483180000.0,2.77,64.70,12.00,1150000000.0,6.77,0.00,4.76,9.03,135.66,1.5,16.72,79.90,2460000.0,1.90,1.60,2310000.0,N/A
323,N/A,N/A,mo,N/A,N/A,N/A,N/A,N/A,482.53,20.02,5.51,32.83,28.25,43.80,14.17,1.5,9.07,100690000000.0,112060000000.0,N/A,N/A,6.25,13.89,6.25,10160000000.0,1.5,5060000000.0,2.56,153.30,4.70,3320000000.0,1.69,14690000000.0,1.11,1.53,51.19,1.5,0.17,60.10,13120000.0,2.10,0.70,10420000.0,N/A
324,N/A,N/A,mon,N/A,N/A,N/A,N/A,N/A,107.46,22.84,3.63,7.63,15.86,23.93,9.75,1.5,30.00,56210000000.0,61740000000.0,17.33,1.71,4.13,14.37,4.13,8570000000.0,1.5,2350000000.0,5.09,14.70,10.90,2720000000.0,5.62,8240000000.0,1.96,15.32,116.30,1.5,0.25,86.50,11160000.0,4.10,2.30,11180000.0,N/A
325,N/A,N/A,mos,N/A,N/A,N/A,N/A,N/A,35.75,17.12,1.84,1.56,11.36,16.64,4.98,1.5,24.21,16780000000.000002,18240000000.0,N/A,N/A,2.01,7.93,2.01,1930000000.0,1.5,1010000000.0,2.68,N/A,78.80,2370000000.0,6.49,3830000000.0,3.35,29.12,45.87,1.5,6.52,75.30,5680000.0,1.50,1.70,4240000.0,N/A
326,N/A,N/A,mpc,N/A,N/A,N/A,N/A,N/A,58.27,11.06,0.30,2.59,2.77,4.26,8.26,1.5,320.19,26510000000.0,31650000000.0,10.60,1.06,0.35,6.07,0.35,13540000000.0,1.5,2520000000.0,8.78,27.50,12.80,1490000000.0,5.47,6640000000.0,1.32,39.24,97.08,1.5,0.77,82.30,4840000.0,1.70,2.00,5660000.0,N/A
327,N/A,N/A,mrk,N/A,N/A,N/A,N/A,N/A,43.90,14.03,3.82,3.32,28.22,21.58,5.58,1.5,14.60,162060000000.0,167760000000.0,14.99,3.70,3.97,11.26,3.97,25470000000.0,1.5,11920000000.0,4.07,836.70,7.40,15720000000.0,5.54,21420000000.0,1.77,17.14,57.10,1.5,0.04,75.70,28540000.0,2.60,1.00,25500000.0,N/A
328,N/A,N/A,mro,N/A,N/A,N/A,N/A,N/A,30.40,6.07,1.65,0.86,27.88,11.58,2.21,1.5,16.07,18270000000.0,22260000000.0,386.71,2.44,2.04,4.88,2.04,8600000000.0,1.5,969000000.0,4.46,146.90,1.60,2400000000.0,3.55,6390000000.0,1.05,31.14,27.07,1.5,0.33,83.80,8220000.000000001,1.20,1.40,8580000.0,N/A
329,N/A,N/A,ms,N/A,N/A,N/A,N/A,N/A,399.41,22.50,2.07,1.08,10.12,25.68,0.45,1.5,17.82,71280000000.0,178890000000.0,10.99,0.81,5.22,N/A,5.22,34280000000.0,1.5,3170000000.0,1.60,N/A,0.20,539260000000.0,272.82,287990000000.0,1.24,33.26,36.06,1.5,4.80,78.50,14830000.0,1.50,1.10,15360000.0,N/A
330,N/A,N/A,msft,N/A,N/A,N/A,N/A,N/A,31.28,16.25,3.57,3.64,22.12,30.59,10.88,1.5,11.33,330530000000.0,269700000000.0,13.99,2.08,2.89,8.02,2.89,59900000000.0,1.5,20680000000.0,2.48,10.60,8.00,89570000000.0,10.92,28740000000.0,2.45,11.18,40.29,1.5,7.91,71.30,67680000.0,2.00,0.90,67140000.0,N/A
331,N/A,N/A,msi,N/A,N/A,N/A,N/A,N/A,122.92,11.82,2.46,5.36,22.09,16.51,5.45,1.5,23.95,13540000000.0,12990000000.0,15.40,10.04,2.21,11.36,2.21,2830000000.0,1.5,697000000.0,5.29,41.20,0.30,3950000000.0,18.25,3400000000.0,3.06,12.44,62.51,1.5,0.43,90.40,3560000.0,2.00,1.70,4099999.9999999995,N/A
332,N/A,N/A,mtb,N/A,N/A,N/A,N/A,N/A,N/A,17.14,3.87,1.50,24.62,38.74,1.17,1.5,33.08,16910000000.0,18630000000.0,13.09,1.38,4.30,N/A,4.30,N/A,1.5,978530000.0,7.42,25.30,2.80,7690000000.0,57.85,9410000000.0,N/A,83.90,127.21,1.5,8.24,86.90,10640000.0,14.10,9.00,11460000.0,N/A
333,N/A,N/A,mu,N/A,N/A,N/A,N/A,N/A,46.66,8.68,1.73,2.50,21.85,22.56,11.25,1.5,15.84,28790000000.0,30830000000.0,6.94,0.55,1.83,5.08,1.83,5440000000.0,1.5,3690000000.0,3.08,180.20,13.10,4230000000.0000005,3.93,5830000000.0,2.19,10.86,26.73,1.5,0.55,96.80,74220000.0,3.40,6.90,71620000.0,N/A
334,N/A,N/A,mur,N/A,N/A,N/A,N/A,N/A,35.01,9.63,1.60,0.99,17.12,23.03,4.45,1.5,29.57,8590000000.0,9940000000.0,967.80,6.81,1.88,3.04,1.88,4200000000.0,1.5,1020000000.0,5.03,397.50,8.50,1650000000.0,9.32,3000000000.0,1.04,48.30,48.39,1.5,5.82,85.80,9180000.0,5.80,N/A,8950000.0,N/A
335,N/A,N/A,mwv,N/A,N/A,N/A,N/A,N/A,87.56,31.89,1.46,2.52,4.67,10.76,3.86,1.5,33.38,8199999999.999999,10730000000.0,20.58,2.60,1.91,11.00,1.91,1170000000.0,1.5,262000000.0,1.54,92.20,4.90,454000000.0,2.71,2980000000.0,1.92,19.46,48.98,1.5,5.55,88.90,2470000.0,2.40,N/A,2290000.0,N/A
